postsNum,followersNum,followingNum,hasLocation,AtUserNum,AtUserPostsNum,AtUserFollowerNum,AtUserFollowingNum,hashTagNum,hashTagPostsNum,likeNum
1373,33200,103,1,9,977,1654600,5898,14,0,440
1373,33200,103,1,0,0,0,0,9,0,433
1373,33200,103,1,5,3177,1533362,2267,18,0,1183
1373,33200,103,1,3,5261,40378,1153,9,0,551
1373,33200,103,1,4,5594,40562,1291,13,0,2646
1373,33200,103,1,2,1320,2074,447,3,0,4251
1373,33200,103,1,6,6882,430500,4602,8,0,537
3521,8152,1598,0,2,9630,8486,3120,17,0,70
3521,8152,1598,0,1,353,23500,738,26,0,107
3521,8152,1598,0,0,0,0,0,6,0,108
3521,8152,1598,0,10,11958,1176270,4984,26,0,272
3521,8152,1598,0,8,14538,35340,7622,3,0,126
3521,8152,1598,0,0,0,0,0,25,0,165
3521,8152,1598,0,0,0,0,0,24,0,198
3521,8152,1598,0,0,0,0,0,23,0,214
3521,8152,1598,0,1,905,99200,2271,27,0,98
3521,8152,1598,0,1,5631,14000,1499,25,0,170
3521,8152,1598,0,3,5496,16473,1899,24,0,165
3521,8152,1598,0,1,32,5830,157,24,0,102
3521,8152,1598,0,8,14569,358020,14057,23,0,77
3521,8152,1598,0,1,1376,65800,1333,26,0,150
3521,8152,1598,0,1,3681,1499,1315,24,0,189
3521,8152,1598,0,9,20500,447398,7734,24,0,107
3521,8152,1598,0,4,5115,826283,6100,24,0,215
3521,8152,1598,0,0,0,0,0,29,0,108
3521,8152,1598,0,0,0,0,0,28,0,102
3521,8152,1598,0,2,7486,13176,1928,16,0,154
3521,8152,1598,0,1,3521,8153,1598,3,0,383
3521,8152,1598,0,0,0,0,0,29,0,128
3521,8152,1598,0,0,0,0,0,28,0,220
3521,8152,1598,0,1,459,9556,879,27,0,179
3521,8152,1598,0,13,33161,1081443,13847,29,0,217
3521,8152,1598,0,0,0,0,0,29,0,133
3521,8152,1598,0,11,20650,257763,14715,29,0,194
175,9435,1777,1,4,2597,107803,7161,25,0,2790
175,9435,1777,1,0,0,0,0,29,0,998
175,9435,1777,1,7,496,470144,9142,6,0,2750
175,9435,1777,1,13,1773,1829650,13078,28,0,9874
175,9435,1777,1,0,0,0,0,28,0,823
175,9435,1777,1,2,141,154367,1080,25,0,2032
175,9435,1777,1,7,3133,50324,12483,0,0,3176
175,9435,1777,1,3,1460,19515,4507,0,0,1336
175,9435,1777,0,1,0,0,0,0,0,2236
175,9435,1777,1,1,12,208000,34,28,0,5083
175,9435,1777,1,2,314,9549,1907,29,0,2461
175,9435,1777,1,1,175,9435,1777,23,0,3136
175,9435,1777,1,2,101,360,405,19,0,2928
175,9435,1777,1,3,728,12063,3081,19,0,1390
175,9435,1777,1,1,0,0,0,17,0,1127
175,9435,1777,1,1,175,9435,1777,31,0,1139
175,9435,1777,1,0,0,0,0,31,0,1117
175,9435,1777,1,0,0,0,0,31,0,806
175,9435,1777,1,0,0,0,0,32,0,657
175,9435,1777,1,7,947,8850,3435,25,0,1142
175,9435,1777,1,6,1562,121159,23654,32,0,739
175,9435,1777,1,0,0,0,0,31,0,923
175,9435,1777,1,3,259,1467,666,31,0,780
175,9435,1777,1,0,0,0,0,31,0,787
175,9435,1777,1,1,175,9435,1777,31,0,555
175,9435,1777,1,0,0,0,0,31,0,872
175,9435,1777,1,1,484,23800,1300,31,0,435
8137,196000,883,1,4,5788,189992,2474,1,0,370
8137,196000,883,0,1,3342,54900,2139,1,0,1037
8137,196000,883,1,1,8,55,84,0,0,1576
8137,196000,883,1,2,725,539,3071,0,0,2337
8137,196000,883,1,5,6544,490696,3268,0,0,1888
8137,196000,883,1,4,24998,588457,3371,1,0,1490
8137,196000,883,1,0,0,0,0,0,0,653
8137,196000,883,1,7,25041,590106,5588,0,0,2899
8137,196000,883,1,5,25219,588778,3754,1,0,2119
8137,196000,883,0,2,8957,197073,1704,1,0,638
8137,196000,883,1,4,1779,228722,2333,1,0,2975
8137,196000,883,1,1,794,125000,666,2,0,559
8137,196000,883,1,18,121672,3145515,17467,1,0,1039
8137,196000,883,1,7,37765,789256,4596,1,0,635
8137,196000,883,1,5,18360,536228,2434,1,0,1566
8137,196000,883,1,6,6238,314757,4659,1,0,1474
8137,196000,883,1,2,9976,1396000,1370,1,0,978
8137,196000,883,1,3,244,5615,2182,1,0,1081
8137,196000,883,1,5,13581,117943,3705,2,0,1063
8137,196000,883,1,10,22856,424405,4103,2,0,1498
8137,196000,883,1,4,939,3558,3063,2,0,738
8137,196000,883,1,2,950,2618,3448,1,0,1228
469,259000,199,1,8,4669,389691,8115,0,0,2644
469,259000,199,1,3,999,34836,3701,0,0,3299
469,259000,199,1,14,10373,106673,6290,0,0,5421
469,259000,199,1,16,9274,643263,7189,5,0,2316
469,259000,199,1,18,14291,1424374,9913,0,0,2647
469,259000,199,1,5,885,259710,1722,0,0,5239
469,259000,199,1,2,586,10408,1580,0,0,3054
469,259000,199,1,11,7797,273856,6141,0,0,4526
469,259000,199,1,8,3247,168006,4310,0,0,3891
469,259000,199,1,1,497,8549,529,0,0,3202
469,259000,199,1,6,2479,99364,2141,0,0,4105
469,259000,199,0,5,3599,524095,3681,0,0,3732
469,259000,199,1,8,2369,1037391,2540,0,0,2635
469,259000,199,1,1,497,8549,529,2,0,2750
469,259000,199,1,0,0,0,0,5,0,3843
469,259000,199,1,4,1088,678,674,4,0,3029
469,259000,199,1,12,7438,1149131,6332,3,0,2573
469,259000,199,0,3,1543,81087,1469,1,0,3449
469,259000,199,1,10,5738,794784,4607,2,0,2800
469,259000,199,0,8,2622,11500,3564,0,0,4057
469,259000,199,0,5,4253,529541,3237,0,0,4072
469,259000,199,1,8,5879,544349,2685,0,0,3399
469,259000,199,0,4,2259,97780,2053,0,0,2903
469,259000,199,1,10,7024,633326,4364,0,0,3764
469,259000,199,0,5,2104,49979,3357,0,0,4859
469,259000,199,1,3,1435,526549,927,0,0,3397
469,259000,199,0,7,11303,752407,3743,0,0,2306
587,524000,293,1,3,1537,692370,1665,0,0,49631
587,524000,293,1,11,4468,699915,6247,0,0,42271
587,524000,293,1,12,6122,1276192,8187,0,0,39966
587,524000,293,1,9,6672,1913504,5062,0,0,38937
587,524000,293,1,3,2036,953090,1010,0,0,44742
587,524000,293,1,6,4411,1915073,3022,0,0,45325
587,524000,293,1,21,8532,1708941,16681,0,0,35617
587,524000,293,1,7,4014,1221771,4574,0,0,27883
587,524000,293,1,13,4790,1251648,7121,0,0,37740
587,524000,293,1,8,2786,693498,3208,0,0,34184
587,524000,293,1,15,7111,2473276,6743,0,0,44590
587,524000,293,1,10,4391,1861083,5120,0,0,44721
587,524000,293,1,7,6208,1084219,5022,0,0,28396
587,524000,293,1,5,2414,693038,1961,0,0,34007
587,524000,293,1,10,4842,1262717,6777,0,0,33263
587,524000,293,1,9,3588,1230196,7413,0,0,33822
587,524000,293,1,7,2709,1217511,3344,0,0,36789
587,524000,293,1,11,5451,696264,6196,0,0,36303
587,524000,293,1,14,2382,696043,3983,0,0,54205
587,524000,293,1,9,3353,546346,3713,1,0,21849
587,524000,293,1,5,2860,1283052,3148,3,0,34917
587,524000,293,1,6,2690,1739701,1898,0,0,41077
587,524000,293,1,12,9867,1803706,6129,1,0,37606
587,524000,293,1,11,4530,696695,5273,0,0,39025
587,524000,293,1,10,3356,1742960,4187,1,0,22369
587,524000,293,1,10,3863,1391019,4673,0,0,48791
814,5370,706,1,7,3265,46718,11943,0,0,322
814,5370,706,1,1,757,9378,372,0,0,227
814,5370,706,1,10,3076,21164,4436,0,0,221
814,5370,706,1,6,2002,124495,3322,0,0,236
814,5370,706,1,1,971,65000,2592,0,0,99
814,5370,706,1,0,0,0,0,0,0,166
814,5370,706,1,1,268,104000,87,0,0,294
814,5370,706,1,2,306,106225,3317,0,0,491
814,5370,706,1,0,0,0,0,0,0,300
814,5370,706,1,2,1431,59925,622,0,0,488
814,5370,706,1,1,107,4105,1728,0,0,424
814,5370,706,1,3,1186,11352,2586,0,0,1173
814,5370,706,1,1,4,83,0,0,0,314
814,5370,706,1,10,4932,156504,5403,0,0,289
814,5370,706,1,0,0,0,0,0,0,317
814,5370,706,1,6,2294,84138,2354,0,0,741
814,5370,706,1,6,3569,115646,4403,0,0,390
814,5370,706,1,0,0,0,0,0,0,198
814,5370,706,1,5,3654,43462,3993,0,0,378
814,5370,706,1,2,1130,30800,268,0,0,285
814,5370,706,1,3,691,20117,2200,0,0,881
814,5370,706,1,3,1026,33076,4053,0,0,294
814,5370,706,1,1,284,6900000,1,0,0,187
814,5370,706,1,10,4528,91254,5841,0,0,559
814,5370,706,1,9,4037,82126,10615,0,0,358
814,5370,706,1,5,1724,16651,2394,0,0,316
814,5370,706,1,10,6893,177242,7076,0,0,339

